Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment    
,04-11-2011,402985.7,0,23.91111111,2.805,132.7564516,5.143
,11-11-2011,351832.03,0,23.93333333,2.81,132.7670667,5.143
,18-11-2011,330063.06,0,23.91666667,2.815,132.7619333,5.143
,25-11-2011,324839.74,0,22.82222222,2.806,132.7568,5.143
,02-12-2011,360932.69,0,21.22777778,2.796,132.7516667,5.143
,09-12-2011,333870.52,0,19.07777778,2.784,132.7633548,5.143
,16-12-2011,336189.66,0,17.06111111,2.792,132.8170968,5.143
,23-12-2011,341994.48,0,14.90555556,2.792,132.8708387,4.607
,30-12-2011,359867.8,0,13.08333333,2.81,132.9245806,4.607
,06-01-2012,341704.59,0,12.71111111,2.796,132.9783226,4.607
,13-01-2012,327383.64,0,12.12777778,2.77,132.9172,4.607
,20-01-2012,325041.68,0,11.81111111,2.735,132.8369333,4.607
,27-01-2012,329658.1,0,12.01666667,2.717,132.7566667,4.607
,03-02-2012,341214.43,0,12.04444444,2.716,132.6764,4.607
,10-02-2012,316203.64,0,10.62777778,2.718,132.6804516,4.607
,17-02-2012,321205.12,0,9.911111111,2.717,132.7477419,4.607
,24-02-2012,306827.36,0,12.55555556,2.776,132.8150323,4.607
,02-03-2012,324195.17,0,15.00555556,2.878,132.8823226,4.607
,09-03-2012,306759.7,0,17.33888889,2.919,132.9510645,4.607
,16-03-2012,314014.18,0,19.1,2.938,133.0285161,4.607
,23-03-2012,320831.36,0,21.26111111,2.938,133.1059677,4.308
,30-03-2012,344642.01,0,22.41111111,2.961,133.1834194,4.308
,06-04-2012,350648.91,0,22.93888889,3.03,133.260871,4.308
,13-04-2012,299800.67,0,23.92777778,3.07,133.3701429,4.308
,20-04-2012,307306.76,0,23.96111111,3.065,133.4921429,4.308
,27-04-2012,310141.68,0,23.96111111,3.132,133.6141429,4.308
,04-05-2012,343048.29,0,23.11111111,3.139,133.7361429,4.308
,11-05-2012,325345.41,0,22.82222222,3.15,133.8492258,4.308
,18-05-2012,313358.15,0,21.11111111,3.177,133.9587419,4.308
,25-05-2012,319550.77,0,18.18888889,3.193,134.0682581,4.308
,01-06-2012,1652635.1,0,16.01666667,3.215,134.1777742,4.308
,08-06-2012,1606283.86,0,15.46666667,3.232,134.2784667,4.308
,15-06-2012,1567138.07,0,14.60555556,3.243,134.3571,4.308
,22-06-2012,1432953.21,0,13.31111111,3.24,134.4357333,4.077
,29-06-2012,1601348.82,0,12.73333333,3.255,134.5143667,4.077
,06-07-2012,1558621.36,0,13.78888889,3.263,134.593,4.077
,13-07-2012,1693058.91,0,10.57777778,3.281,134.6803871,4.077
,20-07-2012,1472033.38,0,10.48333333,3.437,134.7677742,4.077
,27-07-2012,1770333.9,0,10.28888889,3.6,134.8551613,4.077
,03-08-2012,1667181.82,0,9.972222222,3.634,134.9425484,4.077
,10-08-2012,1519846.36,0,13.63888889,3.624,135.0837333,4.077
,17-08-2012,1540435.99,0,16.73888889,3.638,135.2652667,4.077
,24-08-2012,1498080.16,1,18.83888889,3.72,135.4468,4.077
,31-08-2012,1619920.04,0,21.16111111,3.823,135.6283333,4.077
,07-09-2012,1524059.4,0,22.58888889,3.919,135.7837419,4.077
,14-09-2012,1531938.44,0,22.89444444,3.988,135.8738387,4.077
,21-09-2012,1644470.66,0,24.00555556,4.078,135.9639355,3.879
,28-09-2012,1857380.09,0,24.00555556,4.095,136.0540323,3.879
,05-10-2012,1685652.35,0,23.97777778,4.101,136.144129,3.879
,12-10-2012,1677248.24,0,25.04444444,4.034,136.183129,3.879
,19-10-2012,1640681.88,0,24.07777778,3.973,136.2136129,6.566
,26-10-2012,1759777.25,0,22.38333333,3.924,136.2440968,6.566
,05-02-2010,1690317.99,0,21.20555556,3.873,136.2745806,6.566
,12-02-2010,1560120.8,0,18.26111111,3.851,136.3145,6.566
,19-02-2010,1585240.92,0,17.2,3.815,136.367,6.566
,26-02-2010,1532308.78,0,15.99444444,3.784,136.4195,6.566
,05-03-2010,1633241.59,0,15.96111111,3.827,136.472,6.566
,12-03-2010,1547654.98,0,15.44444444,3.882,136.5150968,6.566
,19-03-2010,1539930.5,0,14.37222222,3.898,136.5017742,6.465
,26-03-2010,1450766.12,0,13.60555556,3.903,136.4884516,6.465
,02-04-2010,1510925.32,0,12.82222222,3.88,136.475129,6.465
,09-04-2010,1424225.44,0,12.75,3.82,136.4618065,6.465
,16-04-2010,1308537.75,0,11.41666667,3.796,136.4666667,6.465
,23-04-2010,1275591.84,0,12.33333333,3.784,136.4788,6.465
,30-04-2010,1328468.89,0,14.90555556,3.809,136.4909333,6.465
,07-05-2010,1360317.9,0,15.89444444,3.809,136.5030667,6.465
,14-05-2010,1344580.92,0,17.22777778,3.758,136.5335161,6.465
,21-05-2010,1332716.53,0,17.82777778,3.684,136.5883871,6.465
,28-05-2010,1385323.7,0,17.91666667,3.633,136.6432581,6.465
,04-06-2010,1505442.15,0,19.05555556,3.583,136.698129,6.465
,11-06-2010,1495536.46,0,20.14444444,3.618,136.753,6.465
,18-06-2010,1518841.45,0,20.26111111,3.604,136.8564194,6.496
,25-06-2010,2267452.4,0,21.20555556,3.586,136.9598387,6.496
,02-07-2010,1677067.24,0,21.25555556,3.57,137.0632581,6.496
,09-07-2010,1834737.58,0,20.23333333,3.571,137.1666774,6.496
,16-07-2010,2090268.95,0,19.07777778,3.536,137.2583103,6.496
,23-07-2010,2727575.18,0,17.94444444,3.501,137.3411034,6.496
,30-07-2010,1464050.02,0,15.49444444,3.47,137.4238966,6.496
,06-08-2010,1350441.68,0,14.14444444,3.445,137.5066897,6.496
,13-08-2010,1306194.55,1,14.53888889,3.413,137.5843871,6.496
,20-08-2010,1261253.18,0,14.13888889,3.402,137.6552903,6.496
,27-08-2010,1287034.7,0,13.4,3.439,137.7261935,6.496
,03-09-2010,1514999.17,0,13.42777778,3.523,137.7970968,6.496
,10-09-2010,1486920.17,0,11.58888889,3.542,137.868,6.496
,17-09-2010,1572117.54,0,14.42222222,3.568,137.9230667,6.768
,24-09-2010,1422600.43,0,13.91666667,3.633,137.9781333,6.768
,01-10-2010,1502617.99,0,13.4,3.655,138.0332,6.768
,08-10-2010,1494497.39,0,13.86666667,3.703,138.0882667,6.768
,15-10-2010,1685375.47,0,14.90555556,3.751,138.1065806,6.768
,22-10-2010,1438465.81,0,15.93333333,3.827,138.1101935,6.768
,29-10-2010,1459276.77,0,17.12777778,3.876,138.1138065,6.768
,05-11-2010,1534594,0,18.75,3.867,138.1174194,6.768
,12-11-2010,1448797.02,0,18.96111111,3.889,138.1295333,6.768
,19-11-2010,1639358.93,0,19.99444444,3.921,138.1629,6.768
,26-11-2010,1479249.9,0,21.11111111,3.957,138.1962667,6.768
,03-12-2010,1504651.57,0,21.09444444,4.025,138.2296333,6.768
,10-12-2010,1453185.65,0,21.17777778,4.046,138.263,6.768
,17-12-2010,1382783.83,0,21.22777778,4.023,138.2331935,6.768
,24-12-2010,1523979.11,0,20.1,3.991,138.2033871,6.634
,31-12-2010,1705506.29,0,19.02777778,3.947,138.1735806,6.634
,07-01-2011,1598643.65,1,17.85,3.899,138.1437742,6.634
,14-01-2011,1622150.33,0,16.26111111,3.85,138.1857097,6.634
,21-01-2011,1543365.9,0,14.98333333,3.798,138.2814516,6.634
,28-01-2011,1694551.15,0,14.46666667,3.746,138.3771935,6.634
,04-02-2011,1709373.62,0,13.94444444,3.683,138.4729355,6.634
,11-02-2011,1526801.24,0,12.31666667,3.629,138.5673,6.634
,18-02-2011,1526506.08,0,11.76111111,3.577,138.6534,6.634
,25-02-2011,1483991.05,0,10.82777778,3.538,138.7395,6.634
,04-03-2011,1601584.57,0,10.13888889,3.561,138.8256,6.634
,11-03-2011,1484995.38,0,10.62777778,3.61,138.9117,6.634
,18-03-2011,1493544.04,0,10.60555556,3.701,138.8336129,6.489
,25-03-2011,1420405.41,0,10.07222222,3.698,138.7281613,6.489
,01-04-2011,1481618.74,0,11.16111111,3.772,135.3524608,6.489
,08-04-2011,1483574.38,0,12.88888889,3.84,135.4113076,6.489
,15-04-2011,1351407.79,0,15.05,3.874,135.4657781,6.489
,22-04-2011,1336044.75,0,15.16111111,3.884,135.5195191,6.489
,29-04-2011,1307551.92,0,16.27222222,3.921,135.5732602,6.489
,06-05-2011,1481739.2,0,17.8,3.988,135.6270013,6.489
,13-05-2011,1386520.99,0,17.93888889,4.056,135.6682247,6.489
,20-05-2011,1417922.37,0,18.85555556,4.018,135.7073618,6.489
,27-05-2011,1419445.12,0,17.98888889,4.027,135.7464988,6.489
,03-06-2011,1523420.38,0,17.96111111,4.029,135.7856359,6.489
,10-06-2011,1536176.54,0,17.36111111,4,135.82725,6.489
,17-06-2011,1524390.07,0,16.25,3.917,135.8721667,6.529
,24-06-2011,2249811.55,0,14.12222222,2.954,135.9170833,6.529
,01-07-2011,1688531.34,0,12.95,2.94,135.962,6.529
,08-07-2011,1903385.14,0,12.24444444,2.909,136.010394,6.529
,15-07-2011,2034695.56,0,11.68888889,2.91,136.0796521,6.529
,22-07-2011,2644633.02,0,11.15555556,2.919,136.1489101,6.529
,29-07-2011,1598080.52,0,9.216666667,2.938,136.2181682,6.529
,05-08-2011,1395339.71,0,8.683333333,2.96,136.2874263,6.529
,12-08-2011,1344243.17,0,9.188888889,2.963,136.3243393,6.529
,19-08-2011,1326255.7,0,8.594444444,2.957,136.3483143,6.529
,26-08-2011,1315610.66,0,7.505555556,2.992,136.3722893,6.529
,02-09-2011,1496305.78,0,6.216666667,3.01,136.3962643,6.529
,09-09-2011,1620603.92,0,5.855555556,3.021,136.4179827,6.529
,16-09-2011,1632616.09,1,5.933333333,3.042,136.4366924,6.529
,23-09-2011,1465187.71,0,10.40555556,3.095,136.4554021,6.3
,30-09-2011,1550385.65,0,12.54444444,3.112,136.4741118,6.3
,07-10-2011,1569304.4,0,13.86111111,3.096,136.4928214,6.3
,14-10-2011,1748010.29,0,15.97777778,3.046,136.5249182,6.3
,21-10-2011,1495143.62,0,17.26666667,3.006,136.557015,6.3
,28-10-2011,1508933.26,0,17.84444444,2.972,136.5891118,6.3
,04-11-2011,1840131.19,0,16.42777778,2.942,136.6212085,6.3
,11-11-2011,1616394.45,0,17.77777778,2.958,136.6338071,6.3
,18-11-2011,1456073.24,0,17.84444444,2.958,136.6317821,6.3
,25-11-2011,1456221.1,0,17.3,2.94,136.6297571,6.3
,02-12-2011,1543461.12,0,15.18333333,2.933,136.6277321,6.3
,09-12-2011,1517075.67,0,13.00555556,2.924,136.6401935,6.3
,16-12-2011,1513635.64,0,12.69444444,2.932,136.688871,6.3
,23-12-2011,1603793.42,0,12.19444444,2.942,136.7375484,5.943
,30-12-2011,1681121.38,0,12.08333333,2.923,136.7862258,5.943
,06-01-2012,1696619.52,0,10.61666667,2.913,136.8349032,5.943
,13-01-2012,1642247.48,0,11.6,2.885,136.7715714,5.943
,20-01-2012,1618272.25,0,11.02222222,2.86,136.6895714,5.943
,27-01-2012,1648863.46,0,11.88888889,2.837,136.6075714,5.943
,03-02-2012,1876359.39,0,10.41666667,2.846,136.5255714,5.943
,10-02-2012,1588142.26,0,10.3,2.837,136.5292811,5.943
,17-02-2012,1574361.97,0,9.483333333,2.84,136.597273,5.943
,24-02-2012,1513229.16,0,9.772222222,2.903,136.665265,5.943
,02-03-2012,1627274.93,0,10.93333333,2.999,136.7332569,5.943
,09-03-2012,1588380.73,0,11.65555556,3.049,136.803477,5.943
,16-03-2012,1543049.52,0,13.93888889,3.055,136.8870657,5.943
,23-03-2012,1501095.49,0,15.02777778,3.049,136.9706544,5.801
,30-03-2012,1577439.81,0,16.03888889,3.065,137.0542431,5.801
,06-04-2012,1608077.01,0,15.22777778,3.138,137.1378318,5.801
,13-04-2012,1375166.86,0,16.20555556,3.186,137.2511849,5.801
,20-04-2012,1425603.65,0,17.3,3.2,137.3764439,5.801
,27-04-2012,1369131.46,0,17.77777778,3.255,137.5017028,5.801
,04-05-2012,1518177.71,1,17.8,3.301,137.6269617,5.801
,11-05-2012,1459396.84,0,17.26111111,3.309,137.7398929,5.801
,18-05-2012,1436883.99,0,17.2,3.336,137.8478929,5.801
,25-05-2012,1431426.34,0,15.02222222,3.351,137.9558929,5.801
,01-06-2012,496725.44,0,13.92777778,3.367,138.0638929,5.801
,08-06-2012,524104.92,0,12.36666667,3.391,138.1646952,5.801
,15-06-2012,506760.54,0,12.29444444,3.402,138.2475036,5.801
,22-06-2012,496083.24,0,12.78888889,3.4,138.3303119,5.603
,29-06-2012,491419.55,0,9.533333333,3.416,138.4131202,5.603
,06-07-2012,480452.1,0,9.972222222,3.42,138.4959286,5.603
,13-07-2012,574450.23,0,4.911111111,3.452,138.587106,5.603
,20-07-2012,514731.6,0,7.916666667,3.605,138.6782834,5.603
,27-07-2012,561145.14,0,7.383333333,3.752,138.7694608,5.603
,03-08-2012,484263.25,0,7.972222222,3.796,138.8606382,5.603
,10-08-2012,406228.19,0,8.816666667,3.789,139.0028333,5.603
,17-08-2012,404751.25,0,8.794444444,3.811,139.1832917,5.603
,24-08-2012,373655.61,0,7.888888889,3.895,139.36375,5.603
,31-08-2012,395453.83,0,7.8,3.981,139.5442083,5.603
,07-09-2012,372673.61,0,7.822222222,4.061,139.7006325,5.603
,14-09-2012,395195.65,0,7.944444444,4.117,139.7969712,5.603
,21-09-2012,442734.55,0,8.077777778,4.192,139.8933099,5.422
,28-09-2012,509183.22,0,10.22777778,4.211,139.9896486,5.422
,05-10-2012,498580.87,0,11.36111111,4.202,140.0859873,5.422
,12-10-2012,481144.09,0,12.45,4.134,140.1289205,5.422
,19-10-2012,553714.87,0,12.91666667,4.069,140.1629528,7.259
,26-10-2012,575570.77,0,12.55,4.025,140.196985,7.259
,10-09-2010,593462.34,0,12.38333333,3.989,140.2310173,7.259
,17-09-2010,557166.35,0,10.22777778,3.964,140.2735,7.259
,24-09-2010,570231.21,0,9.227777778,3.916,140.32725,7.259
,01-10-2010,603547.16,0,7.827777778,3.886,140.381,7.259
,08-10-2010,643854.17,0,6.677777778,3.915,140.43475,7.259
,15-10-2010,598185.4,0,6.122222222,3.972,140.4784194,7.259
,22-10-2010,582353.17,0,5.327777778,4.004,140.4616048,7.092
,29-10-2010,554309.24,0,4.355555556,4.02,140.4447903,7.092
,05-11-2010,532765.05,0,9.272222222,3.995,140.4279758,7.092
,12-11-2010,535769.32,0,4.261111111,3.942,140.4111613,7.092
,19-11-2010,489408.53,1,3.216666667,3.906,140.4127857,7.092
,26-11-2010,488008.83,0,3.905555556,3.879,140.4217857,7.092
,03-12-2010,448998.73,0,2.711111111,3.93,140.4307857,7.092
,10-12-2010,480239.88,0,3.816666667,3.937,140.4397857,7.092
,17-12-2010,463370.48,0,6.883333333,3.899,140.4700795,7.092
,24-12-2010,472450.81,0,8.938888889,3.858,140.528765,7.092
,31-12-2010,465493.15,0,11.20555556,3.775,140.5874505,7.092
,07-01-2011,480512.44,0,12.85,3.744,140.6461359,7.092
,14-01-2011,507584.29,0,13.96111111,3.757,140.7048214,7.092
,21-01-2011,482528.36,0,14.97777778,3.757,140.8086118,6.973
,28-01-2011,835189.26,0,14.02777778,3.738,140.9124021,6.973
,04-02-2011,552811.62,0,15.02222222,3.719,141.0161924,6.973
,11-02-2011,599730.07,0,15.04444444,3.717,141.1199827,6.973
,18-02-2011,716388.81,0,15.08888889,3.689,141.2140357,6.973
,25-02-2011,1045124.88,0,14.95,3.666,141.3007857,6.973
,04-03-2011,729572.08,0,13.81666667,3.627,141.3875357,6.973
,11-03-2011,661163.94,0,12.91666667,3.611,141.4742857,6.973
,18-03-2011,547384.9,0,13.83888889,3.587,141.55478,6.973
,25-03-2011,521539.46,0,12.75555556,3.566,141.6269332,6.973
,01-04-2011,513372.17,0,12.65,3.585,141.6990864,6.973
,08-04-2011,558027.77,0,11.68888889,3.666,141.7712396,6.973
,15-04-2011,559903.13,0,10.62777778,3.705,141.8433929,6.973
,22-04-2011,572387.47,0,5.666666667,3.737,141.9015262,7.007
,29-04-2011,546690.84,0,10.05,3.796,141.9596595,7.007
,06-05-2011,551378.39,0,9.977777778,3.826,142.0177929,7.007
,13-05-2011,558963.83,0,9.777777778,3.874,142.0759262,7.007
,20-05-2011,635014.69,0,8.661111111,3.917,142.0970115,7.007
,27-05-2011,559061.58,0,7.55,3.983,142.1032776,7.007
,03-06-2011,513409.67,0,7.233333333,4.021,142.1095438,7.007
,10-06-2011,500552.16,0,6.044444444,4.021,142.1158099,7.007
,17-06-2011,423380.14,0,6.094444444,4.054,142.1292548,7.007
,24-06-2011,466594.89,0,6.116666667,4.098,142.1606464,7.007
,01-07-2011,410429.73,0,6.066666667,4.143,142.1920381,7.007
,08-07-2011,407012.47,0,6.038888889,4.187,142.2234298,7.007
,15-07-2011,414094.05,0,6.888888889,4.17,142.2548214,7.007
,22-07-2011,424670.98,0,7.061111111,4.163,142.2337569,7.007
,29-07-2011,457216.87,0,6.038888889,4.124,142.2126924,6.858
,05-08-2011,542295.37,0,6.072222222,4.055,142.1916279,6.858
,12-08-2011,621099.95,0,5.044444444,4.029,142.1705634,6.858
,19-08-2011,610991.35,0,5.022222222,3.979,142.2157385,6.858
,26-08-2011,640043.97,0,5.033333333,3.915,142.3105933,6.858
,02-09-2011,704344.21,0,5,3.871,142.4054482,6.858
,09-09-2011,761793.94,0,4.977777778,3.786,142.500303,6.858
,16-09-2011,642748.21,0,4.933333333,3.722,142.5938833,6.858
,23-09-2011,688043.96,0,4.466666667,3.667,142.6798167,6.858
,30-09-2011,653382.62,0,4.444444444,3.646,142.76575,6.858
,07-10-2011,695392.84,0,4.011111111,3.689,142.8516833,6.858
,14-10-2011,670670.46,0,4.905555556,3.732,142.9376167,6.858
,21-10-2011,645156.21,0,4.883333333,3.82,142.8633629,6.855
,28-10-2011,629994.47,0,4.388888889,3.819,142.7624113,6.855
,04-11-2011,592355.24,0,4.838888889,3.863,126.4420645,6.855
,11-11-2011,613135.23,0,4.811111111,3.963,126.4962581,6.855
,18-11-2011,558981.45,0,4.944444444,3.997,126.5262857,6.855
,25-11-2011,536144.81,1,7.2,4.026,126.5522857,6.855
,02-12-2011,488880.26,0,7.777777778,4.076,126.5782857,6.855
,09-12-2011,525866.36,0,8.727777778,4.088,126.6042857,6.855
,16-12-2011,501959.19,0,8.983333333,4.203,126.6066452,6.855
,23-12-2011,558691.43,0,10,4.158,126.6050645,6.855
,30-12-2011,527339.52,0,10.09444444,4.151,126.6034839,6.855
,06-01-2012,564536.01,0,11.06111111,4.186,126.6019032,6.855
,13-01-2012,556015.59,0,10.13888889,4.153,126.5621,6.855
,20-01-2012,539826.56,0,11.01111111,4.071,126.4713333,6.925
,27-01-2012,949075.87,0,10.11666667,2.962,126.3805667,6.925
,03-02-2012,591907.88,0,7.916666667,2.946,126.2898,6.925
,10-02-2012,653845.45,0,7.333333333,2.915,126.2085484,6.925
,17-02-2012,720242.19,0,5.05,2.825,126.1843871,6.925
,24-02-2012,1059715.27,0,3.933333333,2.987,126.1602258,6.925
,02-03-2012,815915.52,0,4.094444444,2.925,126.1360645,6.925
,09-03-2012,713117.66,0,3.8,3.054,126.1119032,6.925
,16-03-2012,593875.46,0,2.688888889,3.083,126.114,6.925
,23-03-2012,578002.85,0,5.066666667,3.086,126.1266,6.925
,30-03-2012,541037.98,0,2.6,3.09,126.1392,6.925
,06-04-2012,580453.32,0,1.583333333,3.109,126.1518,6.925
,13-04-2012,563460.77,0,2.155555556,3.05,126.1498065,6.925
,20-04-2012,620908.18,0,0.955555556,3.105,126.1283548,6.925
,27-04-2012,603041.14,0,0.955555556,3.127,126.1069032,6.551
,04-05-2012,551058.13,0,5.594444444,3.145,126.0854516,6.551
,11-05-2012,579166.5,0,9.822222222,3.12,126.064,6.551
,18-05-2012,669205.73,0,11.07222222,3.058,126.0766452,6.551
,25-05-2012,615997.29,0,11.05555556,2.941,126.0892903,6.551
,01-06-2012,583322.2,1,12.24444444,2.949,126.1019355,6.551
,08-06-2012,621425.98,0,12.85,3.043,126.1145806,6.551
,15-06-2012,517420.23,0,12.88888889,3.084,126.1454667,6.551
,22-06-2012,457340.06,0,12.91666667,3.105,126.1900333,6.551
,29-06-2012,467827.75,0,13.88888889,3.1,126.2346,6.551
,06-07-2012,465198.89,0,13.02222222,3.094,126.2791667,6.551
,13-07-2012,460397.41,0,12.38333333,3.112,126.3266774,6.551
,20-07-2012,468428.3,0,10.20555556,3.017,126.3815484,6.551
,27-07-2012,532739.77,0,9.144444444,3.123,126.4364194,6.132
,03-08-2012,598495.02,0,7.827777778,3.159,126.4912903,6.132
,10-08-2012,642963.75,0,7.733333333,3.041,126.5461613,6.132
,17-08-2012,666942.02,0,7.144444444,3.129,126.6072,6.132
,24-08-2012,687344.68,0,6.016666667,3.087,126.6692667,6.132
,31-08-2012,704335.41,0,5.461111111,3.044,126.7313333,6.132
,07-09-2012,805642.61,0,8.244444444,3.028,126.7934,6.132
,14-09-2012,694150.89,0,3.838888889,2.939,126.8794839,6.132
,21-09-2012,686345.69,0,2.244444444,3.001,126.9835806,6.132
,28-09-2012,686365.4,0,2.022222222,3.013,127.0876774,6.132
,05-10-2012,680954.81,0,2.172222222,2.976,127.1917742,6.132
,12-10-2012,675926.3,0,3.661111111,3.014,127.3009355,6.132
,19-10-2012,642450.4,0,6.111111111,3.016,127.4404839,6.132
,26-10-2012,609099.37,0,10.00555556,3.129,127.5800323,5.964
,05-02-2010,586467.16,0,12.24444444,3.13,127.7195806,5.964
,12-02-2010,597876.55,0,12.93888889,3.161,127.859129,5.964
,19-02-2010,541120.2,0,13.98333333,3.162,127.99525,5.964
,26-02-2010,530842.25,0,15.09444444,3.041,128.13,5.964
,05-03-2010,525545.76,0,16.25,3.203,128.26475,5.964
,12-03-2010,505830.56,0,17.26666667,3.236,128.3995,5.964
,19-03-2010,503463.93,0,17.28888889,3.236,128.5121935,5.964
,26-03-2010,516424.83,0,17.38888889,3.148,128.6160645,5.964
,02-04-2010,495543.28,0,17.28888889,3.287,128.7199355,5.964
,09-04-2010,1004137.09,0,15.08888889,3.312,128.8238065,5.964
,16-04-2010,994801.4,0,11.71111111,3.223,128.9107333,5.964
,23-04-2010,963960.37,0,11.16111111,3.342,128.9553,5.964
,30-04-2010,847592.11,0,10.02777778,3.348,128.9998667,5.668
,07-05-2010,881503.95,0,10.13888889,3.381,129.0444333,5.668
,14-05-2010,860336.16,0,21.01666667,3.43,129.089,5.668
,21-05-2010,839911,0,19.44444444,3.53,129.0756774,5.668
,28-05-2010,772539.12,0,20.72222222,3.674,129.0623548,5.668
,04-06-2010,914500.91,0,18.79444444,3.818,129.0490323,5.668
,11-06-2010,916033.92,0,17.73333333,3.692,129.0357097,5.668
,18-06-2010,882917.12,0,17.60555556,3.909,129.0432,5.668
,25-06-2010,850440.26,1,18.73333333,3.772,129.0663,5.668
,02-07-2010,778672.64,0,22.55555556,4.003,129.0894,5.668
,09-07-2010,916820.96,0,24.76111111,3.868,129.1125,5.668
,16-07-2010,873337.84,0,27.17222222,4.134,129.1338387,5.668
,23-07-2010,818333.21,0,28.91111111,4.151,129.1507742,5.668
,30-07-2010,868041.56,0,30.95555556,4.193,129.1677097,5.329
,06-08-2010,958225.41,0,32.17222222,4.202,129.1846452,5.329
,13-08-2010,914835.86,0,32.12777778,4.169,129.2015806,5.329
,20-08-2010,869922.56,0,31.98333333,4.087,129.2405806,5.329
,27-08-2010,814919.11,0,32.53888889,4.031,129.2832581,9.014
,03-09-2010,852333.75,0,31.97777778,3.981,129.3259355,9.014
,10-09-2010,845289.77,0,32.01111111,3.935,129.3686129,9.014
,17-09-2010,848630.57,0,30.94444444,3.898,129.4306,9.014
,24-09-2010,785515.88,0,28.57222222,3.842,129.5183333,9.014
,01-10-2010,787295.09,0,27.09444444,3.705,129.6060667,9.014
,08-10-2010,893399.77,0,24.69444444,3.692,129.6938,9.014
,15-10-2010,867919.21,0,24.13888889,3.794,129.7706452,9.014
,22-10-2010,870676.44,0,23.12222222,3.805,129.7821613,8.963
,29-10-2010,888816.78,0,15.56111111,3.803,129.7936774,8.963
,05-11-2010,899036.47,0,15.49444444,3.701,129.8051935,8.963
,12-11-2010,831425.2,0,16.53888889,3.743,129.8167097,8.963
,19-11-2010,836707.85,0,13.8,3.74,129.8268333,8.963
,26-11-2010,773725.08,0,13.31666667,3.798,129.8364,8.963
,03-12-2010,804105.49,0,12.60555556,3.913,129.8459667,8.963
,10-12-2010,870349.86,0,12.32777778,3.918,129.8555333,8.963
,17-12-2010,826546.96,0,14.96666667,3.789,129.8980645,8.963
,24-12-2010,836419.14,0,16.26111111,3.877,129.9845484,8.963
,31-12-2010,830756.76,0,16.25,3.827,130.0710323,8.963
,07-01-2011,927266.34,0,18.88888889,3.805,130.1575161,8.963
,14-01-2011,911538.98,0,21.35,3.842,130.244,8.963
,21-01-2011,885608.04,0,21.20555556,3.727,130.2792258,9.017
,28-01-2011,1261693.16,0,22.33888889,3.828,130.3144516,9.017
,04-02-2011,952766.93,0,23.03333333,3.824,130.3496774,9.017
,11-02-2011,1069061.63,0,23.91111111,3.813,130.3849032,9.017
,18-02-2011,1220579.55,0,24.97777778,3.622,130.4546207,9.017
,25-02-2011,1511641.09,0,23.8,3.701,130.5502069,9.017
,04-03-2011,773586.49,0,23.59444444,3.644,130.6457931,9.017
,11-03-2011,873065.23,0,22.50555556,3.6,130.7413793,9.017
,18-03-2011,809646.66,0,20.01666667,3.541,130.8261935,9.017
,25-03-2011,822668.23,0,19.91111111,3.428,130.8966452,9.017
,01-04-2011,782256.66,0,19.35555556,3.599,130.9670968,9.017
,08-04-2011,944594.78,0,17.88333333,3.657,131.0375484,9.017
,15-04-2011,996147.39,0,17.25,3.66,131.108,9.017
,22-04-2011,1065108.64,0,16.62777778,3.675,131.1173333,9.137
,29-04-2011,917317.15,0,15.84444444,3.702,131.1266667,9.137
,06-05-2011,935266.43,0,17,3.722,131.136,9.137
,13-05-2011,900387.29,0,17.06666667,3.781,131.1453333,9.137
,20-05-2011,898289.14,0,16.50555556,3.95,131.0983226,9.137
,27-05-2011,827968.36,0,14.98333333,4.178,131.0287742,9.137
,03-06-2011,878762.3,0,16.02222222,4.25,130.9592258,9.137
,10-06-2011,949825.83,0,16.16111111,4.273,130.8896774,9.137
,17-06-2011,908278.74,0,18.84444444,4.038,130.8295333,9.137
,24-06-2011,937473.13,0,21.11666667,4.294,130.7929,9.137
,01-07-2011,855014.77,0,22.50555556,4.121,130.7562667,9.137
,08-07-2011,941457.34,0,23.79444444,4.254,130.7196333,9.137
,15-07-2011,895763.41,0,23.88888889,4.222,130.683,9.137
,22-07-2011,836049.89,0,25.83333333,4.193,130.7012903,9.137
,29-07-2011,857939.41,0,25.92777778,4.171,130.7195806,8.818
,05-08-2011,929222.16,0,25,4.186,130.737871,8.818
,12-08-2011,897309.41,0,24.94444444,4.11,130.7561613,8.818
,19-08-2011,922048.41,0,24.92777778,4.293,130.7909677,8.818
,26-08-2011,864881.24,0,22.8,4.277,130.8381613,8.818
,02-09-2011,883683.35,0,19.33888889,4.103,130.8853548,8.818
,09-09-2011,861965.12,0,17.80555556,4.144,130.9325484,8.818
,16-09-2011,849925.37,0,17.78333333,4.014,130.9776667,8.818
,23-09-2011,829902.42,0,16.48888889,3.875,131.0103333,8.818
,30-09-2011,807082.19,0,15.69444444,3.765,131.043,8.818
,07-10-2011,892393.77,0,15.62777778,3.723,131.0756667,8.818
,14-10-2011,856796.1,0,16.21111111,3.726,131.1083333,8.818
,21-10-2011,895066.5,0,15.57777778,3.769,131.1499677,8.595
,28-10-2011,912542.82,0,15.57777778,3.76,131.1930968,8.595
,04-11-2011,891387.14,0,15.60555556,3.811,131.5279032,8.595
